Commodity,BS_Month,Month_Name,Unit,Monthly_Min,Monthly_Max,Monthly_Avg,Daily_Records
Parseley,8,Mangsir,kg,400.0,600.0,508.64,27
Parseley,9,Poush,kg,200.0,500.0,346.11,30
Parseley,10,Magh,kg,200.0,500.0,369.83,29
Parseley,11,Falgun,kg,200.0,500.0,334.94,29
Parseley,12,Chaitra,kg,200.0,300.0,233.11,30
Pear(Chinese),1,Baisakh,kg,200.0,250.0,234.63,27
Pear(Chinese),2,Jestha,kg,200.0,300.0,240.29,17
Pear(Chinese),3,Asar,kg,250.0,320.0,270.16,31
Pear(Chinese),4,Shrawan,kg,280.0,350.0,306.72,31
Pear(Chinese),5,Bhadra,kg,250.0,320.0,305.94,16
Pear(Chinese),6,Ashwin,kg,280.0,420.0,343.33,18
Pear(Chinese),7,Kartik,kg,220.0,350.0,274.66,29
Pear(Chinese),8,Mangsir,kg,220.0,250.0,235.36,28
Pear(Chinese),9,Poush,kg,220.0,300.0,237.5,30
Pear(Chinese),10,Magh,kg,220.0,280.0,246.95,29
Pear(Chinese),11,Falgun,kg,220.0,280.0,241.32,29
Pear(Chinese),12,Chaitra,kg,220.0,250.0,235.17,30
Pear(Local),3,Asar,kg,80.0,100.0,92.67,5
Pear(Local),4,Shrawan,kg,70.0,100.0,88.17,31
Pear(Local),5,Bhadra,kg,80.0,100.0,88.55,31
Pear(Local),6,Ashwin,kg,80.0,150.0,96.29,22
Pear(Local),7,Kartik,kg,90.0,100.0,95.0,1
Pineapple,1,Baisakh,per piece,150.0,200.0,178.62,29
Pineapple,2,Jestha,per piece,160.0,200.0,175.16,31
Pineapple,3,Asar,per piece,150.0,200.0,178.18,32
Pineapple,4,Shrawan,per piece,150.0,220.0,188.12,31
Pineapple,5,Bhadra,per piece,150.0,250.0,195.16,31
Pineapple,6,Ashwin,per piece,150.0,250.0,214.25,31
Pineapple,7,Kartik,per piece,150.0,250.0,199.83,29
Pineapple,8,Mangsir,per piece,120.0,200.0,167.5,28
Pineapple,9,Poush,per piece,100.0,180.0,150.28,30
Pineapple,10,Magh,per piece,150.0,180.0,165.86,29
Pineapple,11,Falgun,per piece,150.0,200.0,173.05,29
Pineapple,12,Chaitra,per piece,140.0,220.0,179.5,30
Pointed Gourd(Local),1,Baisakh,kg,50.0,150.0,87.02,28
Pointed Gourd(Local),2,Jestha,kg,35.0,80.0,56.27,31
Pointed Gourd(Local),3,Asar,kg,20.0,80.0,41.26,32
Pointed Gourd(Local),4,Shrawan,kg,45.0,90.0,62.81,31
Pointed Gourd(Local),5,Bhadra,kg,30.0,80.0,49.79,31
Pointed Gourd(Local),6,Ashwin,kg,35.0,80.0,52.35,30
Pointed Gourd(Local),7,Kartik,kg,35.0,70.0,53.4,30
Pointed Gourd(Local),8,Mangsir,kg,35.0,70.0,56.3,25
Pointed Gourd(Local),9,Poush,kg,60.0,120.0,82.38,7
Pointed Gourd(Local),11,Falgun,kg,180.0,220.0,204.44,3
Pointed Gourd(Local),12,Chaitra,kg,90.0,140.0,109.13,23
Pointed Gourd(Terai),1,Baisakh,kg,50.0,150.0,85.92,29
Pointed Gourd(Terai),2,Jestha,kg,35.0,90.0,54.54,31
Pointed Gourd(Terai),3,Asar,kg,20.0,80.0,41.35,31
Pointed Gourd(Terai),4,Shrawan,kg,45.0,90.0,62.86,31
Pointed Gourd(Terai),5,Bhadra,kg,30.0,80.0,50.28,29
Pointed Gourd(Terai),6,Ashwin,kg,40.0,80.0,52.92,28
Pointed Gourd(Terai),7,Kartik,kg,35.0,70.0,53.45,29
Pointed Gourd(Terai),8,Mangsir,kg,35.0,70.0,56.61,27
Pointed Gourd(Terai),9,Poush,kg,50.0,160.0,99.35,23
Pointed Gourd(Terai),11,Falgun,kg,130.0,260.0,185.21,24
Pointed Gourd(Terai),12,Chaitra,kg,70.0,140.0,101.95,29
Pomegranate,1,Baisakh,kg,250.0,400.0,308.56,30
Pomegranate,2,Jestha,kg,300.0,500.0,374.19,31
Pomegranate,3,Asar,kg,350.0,400.0,378.7,32
Pomegranate,4,Shrawan,kg,280.0,400.0,341.02,31
Pomegranate,5,Bhadra,kg,250.0,350.0,303.44,31
Pomegranate,6,Ashwin,kg,300.0,500.0,367.72,30
Pomegranate,7,Kartik,kg,300.0,500.0,422.17,30
Pomegranate,8,Mangsir,kg,250.0,400.0,337.98,28
Pomegranate,9,Poush,kg,250.0,350.0,298.72,30
Pomegranate,10,Magh,kg,300.0,350.0,327.24,29
Pomegranate,11,Falgun,kg,250.0,350.0,292.07,29
Pomegranate,12,Chaitra,kg,225.0,300.0,268.83,30
Potato Red,1,Baisakh,kg,25.0,35.0,29.58,30
Potato Red,2,Jestha,kg,30.0,45.0,36.13,31
Potato Red,3,Asar,kg,42.0,55.0,49.6,32
Potato Red,4,Shrawan,kg,53.0,65.0,58.29,31
Potato Red,5,Bhadra,kg,60.0,62.0,61.0,31
Potato Red,6,Ashwin,kg,60.0,100.0,78.6,26
Potato Red,7,Kartik,kg,54.0,98.0,79.73,30
Potato Red,8,Mangsir,kg,45.0,65.0,52.68,28
Potato Red,9,Poush,kg,34.0,55.0,46.1,30
Potato Red,10,Magh,kg,25.0,36.0,30.54,29
Potato Red,11,Falgun,kg,24.0,30.0,26.36,29
Potato Red,12,Chaitra,kg,23.0,32.0,25.76,30
Potato Red(Indian),1,Baisakh,kg,24.0,30.0,26.71,30
Potato Red(Indian),2,Jestha,kg,28.0,40.0,32.6,31
Potato Red(Indian),3,Asar,kg,34.0,39.0,36.21,32
Potato Red(Indian),4,Shrawan,kg,36.0,40.0,37.21,31
Potato Red(Indian),5,Bhadra,kg,36.0,39.0,37.09,31
Potato Red(Indian),6,Ashwin,kg,36.0,50.0,40.55,31
Potato Red(Indian),7,Kartik,kg,33.0,52.0,43.24,29
Potato Red(Indian),8,Mangsir,kg,32.0,42.0,36.16,28
Potato Red(Indian),9,Poush,kg,25.0,42.0,33.26,29
Potato Red(Indian),10,Magh,kg,23.0,28.0,25.88,29
Potato Red(Indian),11,Falgun,kg,18.0,26.0,22.38,29
Potato Red(Indian),12,Chaitra,kg,20.0,30.0,22.39,30
Potato Red(Mude),2,Jestha,kg,32.0,40.0,35.47,15
Potato Red(Mude),3,Asar,kg,36.0,43.0,38.96,32
Potato Red(Mude),4,Shrawan,kg,42.0,58.0,51.96,31
Potato Red(Mude),5,Bhadra,kg,52.0,57.0,54.8,31
Potato Red(Mude),6,Ashwin,kg,55.0,88.0,69.52,24
Potato Red(Mude),7,Kartik,kg,68.0,80.0,75.71,7
Potato Red(Mude),9,Poush,kg,40.0,42.0,41.33,1
Potato Red(Mude),12,Chaitra,kg,40.0,45.0,42.33,1
Potato White,1,Baisakh,kg,22.0,25.0,23.38,4
Potato White,2,Jestha,kg,22.0,36.0,27.81,31
Potato White,3,Asar,kg,32.0,45.0,38.8,31
Potato White,4,Shrawan,kg,40.0,52.0,47.58,21
Potato White,5,Bhadra,kg,50.0,53.0,51.36,24
Potato White,6,Ashwin,kg,52.0,85.0,55.44,14
Potato White,7,Kartik,kg,38.0,90.0,62.48,28
Potato White,8,Mangsir,kg,38.0,50.0,43.38,27
Potato White,9,Poush,kg,24.0,42.0,31.2,22
Potato White,10,Magh,kg,18.0,26.0,21.59,25
Potato White,11,Falgun,kg,16.0,20.0,18.04,28
Potato White,12,Chaitra,kg,16.0,27.0,19.51,30
Pumpkin,1,Baisakh,kg,40.0,50.0,44.92,30
Pumpkin,2,Jestha,kg,25.0,50.0,40.16,31
Pumpkin,3,Asar,kg,25.0,40.0,31.8,32
Pumpkin,4,Shrawan,kg,30.0,40.0,33.01,31
Pumpkin,5,Bhadra,kg,30.0,60.0,47.59,31
Pumpkin,6,Ashwin,kg,40.0,60.0,53.08,29
Pumpkin,7,Kartik,kg,28.0,50.0,35.57,30
Pumpkin,8,Mangsir,kg,20.0,50.0,36.06,28
Pumpkin,9,Poush,kg,30.0,50.0,40.82,30
Pumpkin,10,Magh,kg,30.0,50.0,40.09,29
Pumpkin,11,Falgun,kg,30.0,50.0,40.44,29
Pumpkin,12,Chaitra,kg,35.0,50.0,44.77,30
Raddish Red,1,Baisakh,kg,30.0,100.0,77.27,11
Raddish Red,2,Jestha,kg,40.0,50.0,45.0,10
Raddish Red,3,Asar,kg,50.0,70.0,57.5,6
Raddish Red,4,Shrawan,kg,30.0,60.0,43.36,31
Raddish Red,5,Bhadra,kg,20.0,50.0,35.75,31
Raddish Red,6,Ashwin,kg,30.0,50.0,40.45,25
Raddish Red,7,Kartik,kg,20.0,100.0,41.09,29
Raddish Red,8,Mangsir,kg,30.0,50.0,37.05,22
Raddish Red,9,Poush,kg,30.0,70.0,44.28,30
Raddish Red,10,Magh,kg,50.0,80.0,70.04,29
Raddish Red,11,Falgun,kg,40.0,80.0,66.32,29
Raddish Red,12,Chaitra,kg,40.0,80.0,59.89,30
Raddish White(Hybrid),1,Baisakh,kg,20.0,80.0,33.59,30
Raddish White(Hybrid),2,Jestha,kg,20.0,70.0,39.53,31
Raddish White(Hybrid),3,Asar,kg,25.0,80.0,53.33,32
Raddish White(Hybrid),4,Shrawan,kg,15.0,35.0,25.39,30
Raddish White(Hybrid),5,Bhadra,kg,20.0,35.0,27.63,31
Raddish White(Hybrid),6,Ashwin,kg,20.0,60.0,39.17,29
Raddish White(Hybrid),7,Kartik,kg,25.0,100.0,43.03,30
Raddish White(Hybrid),8,Mangsir,kg,30.0,55.0,41.64,28
Raddish White(Hybrid),9,Poush,kg,25.0,50.0,33.47,30
Raddish White(Hybrid),10,Magh,kg,25.0,50.0,32.66,29
Raddish White(Hybrid),11,Falgun,kg,25.0,50.0,34.06,29
Raddish White(Hybrid),12,Chaitra,kg,30.0,70.0,42.75,28
Raddish White(Local),1,Baisakh,kg,15.0,60.0,24.42,30
Raddish White(Local),2,Jestha,kg,15.0,60.0,29.35,31
Raddish White(Local),3,Asar,kg,20.0,60.0,39.7,32
Raddish White(Local),4,Shrawan,kg,10.0,30.0,17.47,31
Raddish White(Local),5,Bhadra,kg,15.0,25.0,18.48,31
Raddish White(Local),6,Ashwin,kg,15.0,40.0,28.69,25
Raddish White(Local),7,Kartik,kg,15.0,45.0,28.2,27
Raddish White(Local),8,Mangsir,kg,20.0,40.0,27.96,28
Raddish White(Local),9,Poush,kg,15.0,30.0,22.95,30
Raddish White(Local),10,Magh,kg,15.0,35.0,21.78,29
Raddish White(Local),11,Falgun,kg,15.0,45.0,25.36,29
Raddish White(Local),12,Chaitra,kg,20.0,50.0,33.1,30
Red Cabbbage,1,Baisakh,kg,30.0,80.0,51.78,30
Red Cabbbage,2,Jestha,kg,30.0,90.0,61.51,31
Red Cabbbage,3,Asar,kg,80.0,180.0,127.26,31
Red Cabbbage,4,Shrawan,kg,100.0,160.0,135.81,31
Red Cabbbage,5,Bhadra,kg,100.0,200.0,143.49,31
Red Cabbbage,6,Ashwin,kg,150.0,350.0,227.87,25
Red Cabbbage,7,Kartik,kg,80.0,250.0,138.93,28
Red Cabbbage,8,Mangsir,kg,60.0,150.0,96.37,28
Red Cabbbage,9,Poush,kg,60.0,90.0,77.67,30
Red Cabbbage,10,Magh,kg,60.0,90.0,76.5,29
Red Cabbbage,11,Falgun,kg,60.0,90.0,74.83,29
Red Cabbbage,12,Chaitra,kg,50.0,80.0,60.67,30
Sarifa,4,Shrawan,kg,150.0,250.0,204.56,15
Sarifa,5,Bhadra,kg,100.0,200.0,165.43,31
Sarifa,6,Ashwin,kg,120.0,200.0,171.25,24
Sarifa,7,Kartik,kg,150.0,200.0,170.0,10
Sarifa,8,Mangsir,kg,200.0,450.0,296.15,13
Sarifa,9,Poush,kg,220.0,300.0,271.36,22
Smooth Gourd,1,Baisakh,kg,20.0,70.0,39.43,30
Smooth Gourd,2,Jestha,kg,15.0,50.0,31.56,31
Smooth Gourd,3,Asar,kg,20.0,60.0,43.3,32
Smooth Gourd,4,Shrawan,kg,25.0,60.0,38.85,31
Smooth Gourd,5,Bhadra,kg,15.0,100.0,37.18,31
Smooth Gourd,6,Ashwin,kg,40.0,100.0,67.15,31
Smooth Gourd,7,Kartik,kg,50.0,120.0,75.67,30
Smooth Gourd,8,Mangsir,kg,50.0,90.0,76.11,27
Smooth Gourd,9,Poush,kg,80.0,100.0,94.24,22
Smooth Gourd,11,Falgun,kg,70.0,200.0,123.22,19
Smooth Gourd,12,Chaitra,kg,40.0,140.0,95.14,30
Snake Gourd,1,Baisakh,kg,20.0,80.0,48.34,30
Snake Gourd,2,Jestha,kg,10.0,30.0,20.5,30
Snake Gourd,3,Asar,kg,15.0,30.0,21.68,32
Snake Gourd,4,Shrawan,kg,20.0,35.0,28.14,31
Snake Gourd,5,Bhadra,kg,15.0,30.0,24.07,31
Snake Gourd,6,Ashwin,kg,25.0,50.0,36.61,19
Snake Gourd,7,Kartik,kg,30.0,80.0,43.82,12
Snake Gourd,8,Mangsir,kg,50.0,80.0,67.41,9
Snake Gourd,9,Poush,kg,60.0,80.0,74.29,7
Snake Gourd,12,Chaitra,kg,70.0,80.0,75.0,5
Soyabean Green,1,Baisakh,kg,90.0,300.0,197.05,13
Soyabean Green,2,Jestha,kg,60.0,150.0,92.84,31
Soyabean Green,3,Asar,kg,80.0,220.0,155.0,32
Soyabean Green,4,Shrawan,kg,60.0,180.0,85.49,31
Soyabean Green,5,Bhadra,kg,60.0,100.0,81.28,30
Soyabean Green,6,Ashwin,kg,60.0,90.0,72.95,26
Soyabean Green,7,Kartik,kg,60.0,90.0,75.89,15
Spinach Leaf,1,Baisakh,kg,120.0,180.0,141.11,30
Spinach Leaf,2,Jestha,kg,70.0,200.0,141.95,24
Spinach Leaf,3,Asar,kg,70.0,130.0,95.88,19
Spinach Leaf,6,Ashwin,kg,150.0,220.0,187.38,14
Spinach Leaf,7,Kartik,kg,120.0,400.0,228.72,30
Spinach Leaf,8,Mangsir,kg,80.0,200.0,124.05,28
Spinach Leaf,9,Poush,kg,60.0,110.0,82.61,30
Spinach Leaf,10,Magh,kg,40.0,120.0,79.75,29
Spinach Leaf,11,Falgun,kg,40.0,80.0,54.0,29
Spinach Leaf,12,Chaitra,kg,90.0,120.0,108.67,30
Sponge Gourd,1,Baisakh,kg,40.0,80.0,61.08,17
Sponge Gourd,2,Jestha,kg,30.0,70.0,48.1,31
Sponge Gourd,3,Asar,kg,20.0,50.0,35.26,32
Sponge Gourd,4,Shrawan,kg,30.0,60.0,44.82,31
Sponge Gourd,5,Bhadra,kg,30.0,70.0,44.61,31
Sponge Gourd,6,Ashwin,kg,50.0,100.0,78.67,10
Sponge Gourd,12,Chaitra,kg,70.0,100.0,85.0,5
Squash(Long),1,Baisakh,kg,15.0,60.0,28.11,29
Squash(Long),2,Jestha,kg,20.0,50.0,32.68,27
Squash(Long),3,Asar,kg,20.0,60.0,39.16,4
Squash(Long),4,Shrawan,kg,40.0,50.0,45.0,1
Squash(Long),7,Kartik,kg,40.0,60.0,53.61,6
Squash(Long),8,Mangsir,kg,30.0,60.0,42.21,28
Squash(Long),9,Poush,kg,20.0,40.0,25.67,30
Squash(Long),10,Magh,kg,10.0,30.0,23.26,29
Squash(Long),11,Falgun,kg,10.0,50.0,21.36,29
Squash(Long),12,Chaitra,kg,30.0,60.0,44.54,29
Squash(Round),1,Baisakh,kg,10.0,50.0,26.31,30
Squash(Round),2,Jestha,kg,15.0,60.0,37.18,31
Squash(Round),3,Asar,kg,20.0,60.0,39.67,28
Squash(Round),4,Shrawan,kg,40.0,80.0,59.22,30
Squash(Round),5,Bhadra,kg,30.0,70.0,53.82,31
Squash(Round),6,Ashwin,kg,25.0,70.0,45.81,29
Squash(Round),7,Kartik,kg,30.0,80.0,56.97,28
Squash(Round),8,Mangsir,kg,30.0,60.0,43.33,28
Squash(Round),9,Poush,kg,20.0,40.0,26.72,29
Squash(Round),10,Magh,kg,10.0,30.0,23.9,29
Squash(Round),11,Falgun,kg,10.0,60.0,22.97,29
Squash(Round),12,Chaitra,kg,30.0,60.0,44.44,30
Strawberry,7,Kartik,kg,600.0,700.0,641.67,3
Strawberry,8,Mangsir,kg,400.0,700.0,542.56,28
Strawberry,9,Poush,kg,350.0,500.0,422.78,30
Strawberry,10,Magh,kg,250.0,450.0,379.88,29
Strawberry,11,Falgun,kg,200.0,450.0,343.1,29
Strawberry,12,Chaitra,kg,200.0,400.0,310.83,30
Sugarbeet,1,Baisakh,kg,60.0,90.0,76.94,30
Sugarbeet,2,Jestha,kg,70.0,100.0,79.41,31
Sugarbeet,3,Asar,kg,70.0,100.0,78.8,32
Sugarbeet,4,Shrawan,kg,70.0,80.0,75.75,31
Sugarbeet,5,Bhadra,kg,70.0,80.0,75.86,31
Sugarbeet,6,Ashwin,kg,70.0,90.0,76.08,31
Sugarbeet,7,Kartik,kg,70.0,100.0,82.47,29
Sugarbeet,8,Mangsir,kg,80.0,120.0,91.8,28
Sugarbeet,9,Poush,kg,60.0,90.0,74.91,30
Sugarbeet,10,Magh,kg,60.0,80.0,74.03,29
Sugarbeet,11,Falgun,kg,60.0,80.0,74.71,29
Sugarbeet,12,Chaitra,kg,60.0,80.0,75.11,30
Sugarcane,7,Kartik,per piece,70.0,120.0,96.89,22
Sugarcane,8,Mangsir,per piece,70.0,90.0,83.85,26
Sugarcane,9,Poush,per piece,70.0,100.0,86.17,10
Sugarcane,10,Magh,per piece,60.0,90.0,81.5,29
Sugarcane,11,Falgun,per piece,60.0,120.0,81.95,29
Sugarcane,12,Chaitra,per piece,120.0,130.0,125.17,10
Sweet Lime,7,Kartik,kg,150.0,180.0,166.67,3
Sweet Orange,1,Baisakh,kg,150.0,170.0,159.14,29
Sweet Orange,2,Jestha,kg,150.0,200.0,171.02,31
Sweet Orange,3,Asar,kg,180.0,200.0,190.83,32
Sweet Orange,4,Shrawan,kg,180.0,200.0,191.77,31
Sweet Orange,5,Bhadra,kg,120.0,200.0,155.27,31
Sweet Orange,6,Ashwin,kg,120.0,150.0,131.94,31
Sweet Orange,7,Kartik,kg,90.0,150.0,122.0,30
Sweet Orange,8,Mangsir,kg,120.0,180.0,154.88,28
Sweet Orange,9,Poush,kg,150.0,180.0,162.81,30
Sweet Orange,10,Magh,kg,150.0,180.0,165.86,29
Sweet Orange,11,Falgun,kg,140.0,200.0,165.69,29
Sweet Orange,12,Chaitra,kg,140.0,200.0,168.33,30
Sweet Potato,1,Baisakh,kg,50.0,80.0,73.33,22
Sweet Potato,2,Jestha,kg,60.0,80.0,74.21,21
Sweet Potato,3,Asar,kg,70.0,80.0,75.28,6
Sweet Potato,6,Ashwin,kg,90.0,100.0,95.0,3
Sweet Potato,7,Kartik,kg,30.0,90.0,56.7,28
Sweet Potato,8,Mangsir,kg,40.0,80.0,55.74,28
Sweet Potato,9,Poush,kg,30.0,80.0,60.11,30
Sweet Potato,10,Magh,kg,60.0,90.0,73.08,29
Sweet Potato,11,Falgun,kg,60.0,80.0,75.16,27
Sweet Potato,12,Chaitra,kg,60.0,80.0,74.72,30
Sword Bean,1,Baisakh,kg,70.0,120.0,99.52,7
Sword Bean,2,Jestha,kg,200.0,225.0,212.5,1
Sword Bean,3,Asar,kg,100.0,225.0,154.33,30
Sword Bean,4,Shrawan,kg,100.0,150.0,126.16,31
Sword Bean,5,Bhadra,kg,90.0,130.0,107.26,31
Sword Bean,6,Ashwin,kg,80.0,150.0,113.52,27
Sword Bean,7,Kartik,kg,80.0,150.0,119.47,28
Sword Bean,8,Mangsir,kg,40.0,140.0,78.96,28
Sword Bean,9,Poush,kg,25.0,60.0,36.74,30
Sword Bean,10,Magh,kg,40.0,80.0,57.5,29
Sword Bean,11,Falgun,kg,60.0,120.0,83.3,29
Sword Bean,12,Chaitra,kg,50.0,80.0,65.57,30
Tamarind,1,Baisakh,kg,150.0,220.0,184.39,30
Tamarind,2,Jestha,kg,150.0,180.0,167.42,31
Tamarind,3,Asar,kg,140.0,180.0,154.87,31
Tamarind,4,Shrawan,kg,140.0,160.0,146.45,31
Tamarind,5,Bhadra,kg,140.0,150.0,145.86,31
Tamarind,6,Ashwin,kg,140.0,150.0,146.02,31
Tamarind,7,Kartik,kg,140.0,150.0,145.98,30
Tamarind,8,Mangsir,kg,140.0,150.0,146.11,27
Tamarind,9,Poush,kg,140.0,150.0,146.26,30
Tamarind,10,Magh,kg,140.0,160.0,146.38,29
Tamarind,11,Falgun,kg,140.0,150.0,146.32,29
Tamarind,12,Chaitra,kg,140.0,160.0,154.89,30
Tofu,1,Baisakh,kg,90.0,120.0,100.5,30
Tofu,2,Jestha,kg,110.0,120.0,115.38,31
Tofu,3,Asar,kg,110.0,120.0,115.78,32
Tofu,4,Shrawan,kg,110.0,120.0,115.97,31
Tofu,5,Bhadra,kg,100.0,120.0,112.21,31
Tofu,6,Ashwin,kg,100.0,120.0,106.13,31
Tofu,7,Kartik,kg,90.0,130.0,115.84,30
Tofu,8,Mangsir,kg,120.0,130.0,126.42,27
Tofu,9,Poush,kg,120.0,130.0,126.28,30
Tofu,10,Magh,kg,120.0,130.0,126.3,29
Tofu,11,Falgun,kg,120.0,130.0,126.32,29
Tofu,12,Chaitra,kg,90.0,130.0,124.45,30
Tomato Big(Indian),1,Baisakh,kg,50.0,100.0,74.28,30
Tomato Big(Indian),2,Jestha,kg,70.0,140.0,104.65,31
Tomato Big(Indian),3,Asar,kg,50.0,120.0,92.35,30
Tomato Big(Indian),4,Shrawan,kg,40.0,80.0,63.43,31
Tomato Big(Indian),5,Bhadra,kg,50.0,80.0,60.21,31
Tomato Big(Indian),6,Ashwin,kg,50.0,110.0,69.09,31
Tomato Big(Indian),7,Kartik,kg,60.0,110.0,80.24,28
Tomato Big(Indian),8,Mangsir,kg,40.0,70.0,56.85,28
Tomato Big(Indian),9,Poush,kg,30.0,60.0,42.11,30
Tomato Big(Indian),10,Magh,kg,40.0,60.0,49.78,29
Tomato Big(Indian),11,Falgun,kg,35.0,70.0,53.86,29
Tomato Big(Indian),12,Chaitra,kg,40.0,70.0,54.83,30
Tomato Big(Nepali),1,Baisakh,kg,50.0,90.0,63.85,29
Tomato Big(Nepali),2,Jestha,kg,90.0,160.0,119.44,12
Tomato Big(Nepali),3,Asar,kg,50.0,100.0,79.61,17
Tomato Big(Nepali),4,Shrawan,kg,40.0,70.0,56.67,17
Tomato Big(Nepali),5,Bhadra,kg,40.0,70.0,54.54,28
Tomato Big(Nepali),6,Ashwin,kg,40.0,80.0,54.71,31
Tomato Big(Nepali),7,Kartik,kg,50.0,100.0,69.72,30
Tomato Big(Nepali),8,Mangsir,kg,40.0,70.0,52.18,28
Tomato Big(Nepali),9,Poush,kg,30.0,60.0,43.58,30
Tomato Big(Nepali),10,Magh,kg,40.0,60.0,49.5,29
Tomato Big(Nepali),11,Falgun,kg,30.0,70.0,52.64,28
Tomato Big(Nepali),12,Chaitra,kg,40.0,70.0,53.06,30
Tomato Small(Indian),1,Baisakh,kg,25.0,80.0,46.88,29
Tomato Small(Indian),2,Jestha,kg,30.0,110.0,77.58,20
Tomato Small(Indian),3,Asar,kg,40.0,55.0,47.42,2
Tomato Small(Indian),9,Poush,kg,14.0,50.0,27.7,22
Tomato Small(Indian),10,Magh,kg,10.0,40.0,25.55,29
Tomato Small(Indian),11,Falgun,kg,20.0,55.0,32.27,29
Tomato Small(Indian),12,Chaitra,kg,30.0,60.0,44.23,30
Tomato Small(Local),1,Baisakh,kg,20.0,80.0,43.71,30
Tomato Small(Local),2,Jestha,kg,25.0,100.0,63.74,31
Tomato Small(Local),3,Asar,kg,20.0,65.0,38.07,32
Tomato Small(Local),4,Shrawan,kg,22.0,50.0,32.04,31
Tomato Small(Local),5,Bhadra,kg,22.0,55.0,33.59,31
Tomato Small(Local),6,Ashwin,kg,15.0,55.0,29.89,31
Tomato Small(Local),7,Kartik,kg,20.0,50.0,32.47,29
Tomato Small(Local),8,Mangsir,kg,15.0,40.0,24.04,28
Tomato Small(Local),9,Poush,kg,10.0,30.0,17.66,30
Tomato Small(Local),10,Magh,kg,10.0,25.0,15.05,28
Tomato Small(Local),11,Falgun,kg,10.0,50.0,22.03,29
Tomato Small(Local),12,Chaitra,kg,15.0,50.0,32.13,30
Tomato Small(Terai),1,Baisakh,kg,25.0,70.0,48.61,28
Tomato Small(Terai),2,Jestha,kg,40.0,120.0,71.52,11
Tomato Small(Terai),8,Mangsir,kg,25.0,50.0,36.14,13
Tomato Small(Terai),9,Poush,kg,18.0,45.0,29.44,28
Tomato Small(Terai),10,Magh,kg,15.0,45.0,26.47,29
Tomato Small(Terai),11,Falgun,kg,18.0,60.0,31.57,29
Tomato Small(Terai),12,Chaitra,kg,25.0,62.0,43.4,30
Tomato Small(Tunnel),2,Jestha,kg,38.0,120.0,77.09,28
Tomato Small(Tunnel),3,Asar,kg,28.0,77.0,47.39,32
Tomato Small(Tunnel),4,Shrawan,kg,28.0,52.0,39.83,31
Tomato Small(Tunnel),5,Bhadra,kg,28.0,63.0,41.39,31
Tomato Small(Tunnel),6,Ashwin,kg,23.0,60.0,36.17,31
Tomato Small(Tunnel),7,Kartik,kg,28.0,60.0,43.76,28
Tomato Small(Tunnel),8,Mangsir,kg,22.0,55.0,34.29,28
Tomato Small(Tunnel),9,Poush,kg,13.0,40.0,21.16,30
Tomato Small(Tunnel),10,Magh,kg,10.0,25.0,16.29,23
Tomato Small(Tunnel),11,Falgun,kg,10.0,50.0,22.2,27
Tomato Small(Tunnel),12,Chaitra,kg,30.0,70.0,50.1,30
Tree Tomato,8,Mangsir,kg,70.0,100.0,81.39,6
Tree Tomato,9,Poush,kg,60.0,100.0,79.06,30
Tree Tomato,10,Magh,kg,70.0,150.0,116.04,29
Tree Tomato,11,Falgun,kg,80.0,120.0,99.2,29
Tree Tomato,12,Chaitra,kg,110.0,180.0,145.56,15
Turnip,2,Jestha,kg,60.0,80.0,72.42,11
Turnip,3,Asar,kg,70.0,90.0,78.57,14
Turnip,6,Ashwin,kg,70.0,90.0,78.78,15
Turnip,7,Kartik,kg,50.0,90.0,73.62,29
Turnip,8,Mangsir,kg,40.0,60.0,54.87,28
Turnip,9,Poush,kg,40.0,60.0,50.45,30
Turnip,10,Magh,kg,40.0,60.0,50.12,29
Turnip,11,Falgun,kg,40.0,80.0,56.01,28
Turnip,12,Chaitra,kg,50.0,90.0,66.9,29
Turnip A,1,Baisakh,kg,60.0,90.0,79.0,30
Turnip A,2,Jestha,kg,60.0,90.0,76.34,31
Turnip A,3,Asar,kg,70.0,90.0,80.12,29
Turnip A,4,Shrawan,kg,80.0,100.0,94.72,30
Turnip A,5,Bhadra,kg,90.0,100.0,95.63,8
Turnip A,6,Ashwin,kg,70.0,100.0,81.99,31
Turnip A,7,Kartik,kg,70.0,100.0,83.39,30
Turnip A,8,Mangsir,kg,70.0,90.0,84.32,27
Turnip A,9,Poush,kg,40.0,90.0,67.56,30
Turnip A,10,Magh,kg,50.0,70.0,61.55,29
Turnip A,11,Falgun,kg,50.0,80.0,64.83,29
Turnip A,12,Chaitra,kg,60.0,80.0,68.83,30
Water Melon(Dotted),6,Ashwin,kg,80.0,90.0,85.0,1
Water Melon(Green),1,Baisakh,kg,25.0,60.0,43.22,30
Water Melon(Green),2,Jestha,kg,30.0,50.0,37.26,31
Water Melon(Green),3,Asar,kg,35.0,60.0,49.83,31
Water Melon(Green),4,Shrawan,kg,50.0,65.0,57.42,31
Water Melon(Green),5,Bhadra,kg,50.0,70.0,58.2,31
Water Melon(Green),6,Ashwin,kg,60.0,120.0,89.39,31
Water Melon(Green),7,Kartik,kg,70.0,90.0,85.89,30
Water Melon(Green),8,Mangsir,kg,40.0,90.0,62.35,27
Water Melon(Green),9,Poush,kg,35.0,60.0,45.73,30
Water Melon(Green),10,Magh,kg,40.0,50.0,46.04,29
Water Melon(Green),11,Falgun,kg,30.0,60.0,40.2,29
